,Authors,Body,Keywords,Date
32,['Greg Norman'],"A North Carolina congressman is demanding that N.C. Gov. Roy Cooper ""take action to protect our state"" after it has emerged that more than 100 illegal immigrants released by the Border Patrol into Texas since late January have tested positive for the coronavirus -- and aren’t being prevented from traveling elsewhere.

The concerns from Republican Rep. Richard Hudson come as Texas Gov. Greg Abbott accused the Biden administration of ""recklessly releasing hundreds of illegal immigrants who have COVID into Texas communities.""

Fox News, citing a spokesperson for the city of Brownsville, Texas, reported Wednesday that 108 migrants there -- since Jan. 25 -- have tested positive for the coronavirus following their arrival.

""In order to protect the safety of our constituents and uphold the rule of law, I am requesting you use all resources available to stop these individuals, place them in quarantine and get them whatever healthcare they may require,"" Hudson wrote in a letter addressed to Cooper, a Democrat.

108 ILLEGAL IMMIGRANTS RELEASED BY BORDER PATROL IN TEXAS TEST POSITIVE FOR CORONAVIRUS, OFFICIALS SAY

Hudson, in a tweet announcing the letter, linked to Fox News’ story Wednesday, which included reporting from Noticas Telemundo Investiga. Migrant families who spoke to that news organization after testing positive at a bus station in Brownsville -- where the Border Patrol has been dropping them off -- said they were waiting to travel to places such as North Carolina, Maryland and New Jersey.

""On the way, we were wearing a mask all the time, gel, washing our hands,"" Eva Orellana, a 29-year-old from Honduras who came to the U.S. with her 3-year-old daughter and reportedly purchased bus tickets to North Carolina after testing positive, told Noticias Telemundo Investiga. ""Really, I don't feel anything.""

Fox News’ reached out to Cooper’s office for comment.

""It is imperative that you take action to protect our state and I hope you will consider this urgent request as soon as possible,"" Hudson had written to him in his letter.

BIDEN’S US-MEXICO BORDER PULLBACK CREATING ‘ROADS FOR THE CARTELS,’ ARIZONA SHERIFF SAYS

Felipe Romero, a spokesperson for Brownsville, told Fox News that the 108 positives represent 6.3% of the number of total migrants who have been rapid-tested at the city’s main bus station. The local county-wide positivity rate is estimated to be 13.8%.

Romero added that Brownsville does not have the authority to prevent those who test positive from traveling elsewhere in the U.S. -- and are advising them to quarantine, follow the Centers for Disease Control and Prevention (CDC) guidelines and socially distance.

Sources at the White House told Fox News on Wednesday it is aware of instances where individuals may continue to travel despite testing positive and being told to quarantine -- yet the federal guidance remains for them to isolate.

Migrants who spoke to Noticias Telemundo Investiga also said they were told of their positive test result by bus station workers, but were not provided any documents noting so. They simply were told to stand in a different waiting area from other individuals, the news organization added.

Abbott is now blasting the Biden administration for the situation that is unfolding.

CLICK HERE TO GET THE FOX NEWS APP

""The Biden Administration is recklessly releasing hundreds of illegal immigrants who have COVID into Texas communities,"" the Texas governor wrote in a tweet Wednesday night, without elaborating on the statistics. ""The Biden Admin. must IMMEDIATELY end this callous act that exposes Texans & Americans to COVID.""

Abbott made the comments as President Biden accused him of ""Neanderthal thinking"" following the governor’s controversial decision to reverse all coronavirus restrictions -- including mask mandates -- in the state of Texas starting March 10.

Fox News’ Adam Shaw, Griff Jenkins, Peter Doocy and Caitlin McFall contributed to this report.","['fox', 'positive', 'stop', 'brownsville', 'covidpositive', 'republicans', 'illegal', 'told', 'criticize', 'individuals', 'biden', 'coronavirus', 'release', 'texas', 'immigrants', 'bus']",
33,['Danielle Wallace'],"The self-described ""QAnon Shaman"" -- who garnered widespread recognition after storming the Capitol shirtless, wearing face paint, a bearskin and horned headdress on Jan. 6 -- claimed in a jailhouse interview aired Thursday that police officers ""waved"" him and others into the building on that day nearly two months ago.

Jacob Chansley answered questions from ""60 Minutes Plus"" for an interview first aired on ""CBS This Morning,"" a day before a Washington, D.C., judge is set to hear arguments Friday over his pre-trial release.

Prosecutors argued in a new filing on Monday that Chansley is a danger to the community, explaining he held a speared weapon as he confronted officers inside the Capitol, wrote a threatening note to then-Vice President Mike Pence and spoke about ridding the government of traitors.

'QANON SHAMAN' CHARGED IN CAPITOL RIOT TO GET ORGANIC FOOD IN JAIL

But Chansley categorized his actions on Jan. 6 differently, rejecting the notion that what he did was an attack on this country. He also claimed he remained peaceful after officers ""waved"" him into the Capitol building.

""My actions were not an attack on this country. That is incorrect. That is inaccurate entirely,"" he told ""60 Minutes Plus"" correspondent Laurie Segall, describing instead how he prayed, sang songs inside the building and prevented theft and vandalism.

""I sang a song and that’s a part of Shamanism. It’s about creating positive vibrations in a sacred chamber,"" Chansley said. ""I also stopped people from stealing and vandalizing that sacred space, the Senate. I actually stopped someone from stealing muffins out of the break room. I also said a prayer in that sacred chamber because it was my intention to bring divinity, to bring God back into the Senate.""

Segall pressed him, pointing out that he was not legally allowed to be in that chamber.

""That is the one very serious regret that I have, was believing that when we were waved in by police officers that it was acceptable,"" he said, describing himself as a lover of this country and a believer in the Constitution, the ""truth and our founding principles"" and God.

Chansley also made a distinction that although he regrets entering the Capitol, he does not regret supporting former President Donald Trump -- but he was disappointed not to have received a presidential pardon during Trump's last days in office.

CAPITOL RIOT'S 'QANON SHAMAN' SAYS IN STATEMENT, 'I WAS WRONG'

""I developed a lot of sympathy for Donald Trump because it seemed like the media was picking on him,"" Chansley said. ""It seemed like the establishment was going after him unnecessarily or unfairly and I had been a victim of that all of my life whether it be at school or at home, so in many ways I identified with many of the negative things he was going through.""

""I honestly believed and still believe that he cares about the Constitution,"" Chansley continued, referring to Trump. ""That he cares about the American people. And that’s also why it wounded me so deeply and disappointed me so greatly that I and others did not get a pardon.""

""I regret entering that building. I regret entering that building with every fiber of my being,"" he added.

""But you don’t regret the loyalty to Donald Trump?"" Segall asked. Chansley responded flatly, ""No.""

Authorities have said Chansley was allegedly among the first people to force their way into the Capitol building on Jan. 6, disobeyed orders to leave, refused an officer’s request to use Chansley’s bullhorn to tell rioters to leave the Senate chamber, called Pence a traitor and wrote a note to the then-vice president saying, ""It’s only a matter of time, justice is coming.""

While prosecutors say the spear attached to a flagpole carried by Chansley into the Capitol was allegedly a weapon, his attorney has characterized the spear as an ornament. The defense lawyer also argued the message that Chansley penned to Pence wasn’t intended to be threatening and said his client is suffering from digestive tract difficulties, even though he has been given organic food, as he had requested.

CLICK HERE TO GET THE FOX NEWS APP

Chansley, who calls himself the ""QAnon Shaman"" and has long been a fixture at Trump rallies, unsuccessfully sought a pardon from Trump. In February, he issued an apology, saying he was wrong for entering the Capitol building on Jan. 6.

He has pleaded not guilty to two felony and four misdemeanor charges. Chansley also made headlines after a judge approved a request that he be given organic food in jail to honor his religious beliefs. He is being held in Washington, D.C., after he was moved from an Arizona jail following his initial arrest.

The Associated Press contributed to this report.","['waved', 'entering', 'jan', 'claims', 'interview', 'trump', 'chansley', 'shaman', 'officers', 'rioter', 'capitol', 'building', 'qanon', 'regret']",
34,"['Lucas Tomlinson', 'Lucas Y. Tomlinson Is A Pentagon Correspondent For Fox News Channel. Follow Him On Twitter']","Two American warships continued to be out of action in Bahrain on Thursday amid heightened tensions with Iran following a spate of rocket attacks on American troops in Iraq and a U.S. airstrike in Syria late last week.

A spokesman for the U.S. Navy’s 5th Fleet said roughly a total of 40 crew members aboard both the amphibious transport ship USS San Diego and guided-missile cruiser USS Philippine Sea have tested positive for the coronavirus. Dozens more sailors have been isolated from both ships after having close contact with the crew members that tested positive.

Since late last week, both ships remain docked at piers in Bahrain, an Arab state in the Persian Gulf and home to the 5th Fleet.

AMERICAN CONTRACTOR IN IRAQ DIES FROM ‘CARDIAC EPISODE’ AS ROCKETS HIT BASE HOSTING US TROOPS, PENTAGON SAYS

On Feb. 27, the Navy began to vaccinate personnel on board both warships and a ""majority"" of crews on both ships have volunteered to receive the first dose of the Moderna vaccine, 5th Fleet spokeswoman Cmdr. Rebecca Rebarich said in an email to Fox News.

""[Both] ships are able to get underway, as needed"" she added.

But it’s not just the Middle East where the Navy is feeling the coronavirus strain.

OIL SPILL INTO MEDITERRANEAN MAY HAVE IRAN CONNECTION, ISRAEL SAYS

Roughly 200 midshipmen at the U.S. Naval Academy were moved to two hotels in downtown Annapolis this week following a coronavirus outbreak likely stemming from Valentine’s Day, according to school officials.

It’s not clear if any of the midshipmen have fallen ill.

CLICK HERE TO GET THE FOX NEWS APP

Beginning Monday, all classes will be held virtually for at least 10 days, academy officials said.

All Naval Academy athletics also have been suspended, except for men’s and women’s basketball.","['navy', 'warships', 'week', 'uss', 'tested', 'ships', 'troops', 'strikes', 'covid19', 'moored', '40', 'academy', 'coronavirus', '5th', 'bahrain', 'infected']",
35,['Tyler Mccarthy'],"""Jeopardy!"" fans were stunned by some strategic gameplay that took a third-place contestant all the way to the big win during the Final Jeopardy round.

Those who tuned into the popular game show on Wednesday watched contestant Melis Sahin-Collins pull out a massive come-from-behind victory despite going into the final round behind by $12,200.

According to Yahoo Entertainment, Sahin-Collins' competitors Joon Spurney and Tim Everhart each had the same lead going into the Final Jeopardy round, in which contestants wager their winnings on a single question.

The category from the evening was ""European Landmarks"" and the clue was ""Of the principal architects working on it from the mid-1500s to the 1980s, like Pierre Lescot and Hector Lefuel, none were foreigners.""

'JEOPARDY!' FANS CALL FOR MIKE RICHARDS TO BECOME FULL-TIME HOST: 'THE NEXT BEST THING'

The question proved to be difficult for all three contestants, with none providing the correct answer — The Louvre Museum. However, what really made viewers’ jaws drop was the fact that, despite not getting the question correct either, Sahin-Collins managed to pull off the win with an intelligent and strategic wager.

While her opponents bet everything they had, she played it safe and wagered $0. As a result, she ended the game with $2,000, the same amount as the second-place contestant, but still earning herself the win.

It didn’t take long before viewers took to social media to commend her on the clever bid.

""Yeah sex is cool, but have you ever seen a 3rd place #Jeopardy contestant win by using strategic betting in Final Jeopardy?"" one user joked on Twitter.

""#Jeopardy I’m always yelling at 3rd place player to bet ZERO in final Jeopardy. FINALLY!"" another wrote.

""I loved tonight‘s @Jeopardy!"" a third user wrote. ""I didn’t understand the Final Jeopardy clue at all, but I’m so glad the lady won.""

""How many times has the second place finisher ended with an equal or greater payout than the winner after Final Jeopardy? I’ve never seen that until today,"" someone else added.

'JEOPARDY!' GUEST HOST KEN JENNINGS PAYS TRIBUTE TO ALEX TREBEK, TWITTER REACTS

CLICK HERE TO SIGN UP FOR OUR ENTERTAINMENT NEWSLETTER

""I’m absolutely shocked more people don’t play final jeopardy like she did. That should always be the way the third place person plays it if they’re not in a position to actually win with their wager,"" someone else wrote.

In addition to the viewers, the win surprised guest host Mike Richards, who is currently the latest star to assume hosting duties as the show continues to search for a permanent replacement for Alex Trebek.

CLICK HERE TO GET THE FOX NEWS APP

""Not the way you expected to win but you get to play again,"" Richards told the contestant. ""Congratulations. Wow! What a game.""","['victory', 'win', 'jeopardy', 'fans', 'place', 'viewers', 'sahincollins', 'richards', 'strategic', 'comefrombehind', 'stunned', 'way', 'final', 'round', 'contestant']",
36,"['Brian Flood', 'Brian Flood Covers The Media For Fox News. Follow Him On Twitter At']","Amazon continues to generate headlines for canceling content that doesn’t coincide with its liberal politics and Supreme Court Justice Clarence Thomas appears to be the latest victim.

The documentary film about Thomas, ""Created Equal: Clarence Thomas in His Own Words,"" was removed from Amazon’s streaming service last month and the filmmaker said he was never given an explanation.

""What Amazon has done is a disservice to anyone—black or white—who is interested in the rich history of black Americans,"" Wall Street Journal columnist Jason L. Riley wrote about the decision.

AMAZON ACCUSED OF ‘ABSURD AND UNACCEPTABLE’ CENSORSHIP AFTER BOOK QUESTIONING TRANSGENDER MOVEMENT VANISHES

The film features extensive interviews with Thomas and chronicles his journey from ""the depths of poverty"" to the Supreme Court and everything in between, including his contentious confirmation hearings where Anita Hill accused him of sexual harassment.

President Joe Biden, who was chairman of the Senate Judiciary Committee during the hearings that riveted the nation, grilled Hill in archival footage used in the film. The films does not paint Biden in a positive light; Thomas told viewers at one point he had ""no idea"" what Biden and other Senate questioners were talking about.

Thomas spoke on everything from race and politics to religion in the documentary. It aired on PBS back in May 2020 and landed on Amazon later that year.

Amazon did not immediately respond to a request for comment.

Filmmaker Michael Pack told the Wall Street Journal he was never offered an explanation as to why Amazon removed it.

JEFF BEZOS’ WASHINGTON POST IGNORES AMAZON DECISION TO REMOVE BOOK ON TRANSGENDERISM

""Our distributor, who’s the one who made the deal with Amazon, has repeatedly asked them for explanations but they haven’t given any,"" Pack told the Journal.

""They have the right to pull anything from their site, and they don’t have to give an explanation,"" he continued. ""So it’s not a contract violation. But many people have complained, and they haven’t put it back up.""

A search of Amazon Prime for ""Created Equal"" turns up a 2017 movie by the same name about an attorney suing the Catholic Church, a 1980 television series ""Free to Choose,"" ""Anita: Speaking Truth to Power"" about Hill and ""Confirmation,"" a 2016 HBO movie about Hill's accusations.

Amazon’s online retailer still lists the DVD for ""Created Equal: Clarence Thomas in His Own Words,"" but notes it is currently out of stock.

The removal of the film irked Pack, especially because it happened during Black History Month. Thomas is the second African American to serve on the Supreme Court and its only current Black member.

""Clarence Thomas, to my mind, is the most important African-American leader in America today,"" Pack told the Journal. ""I don’t think Amazon should get away with doing these things without suffering at least some PR consequences.""

Last month, the book, ""When Harry Became Sally: Responding to the Transgender Moment,"" was also removed from Amazon.

The decision caused swift backlash, as critics pointed out Amazon has a history of censoring books that don’t coincide with the company’s political views.

CLICK HERE FOR THE FOX NEWS APP

Author Ryan T. Anderson’s ""When Harry Became Sally"" aimed to provide ""thoughtful answers to questions arising from our transgender moment"" and offered a ""a balanced approach to public policy on gender identity, and a sober assessment of the human costs of getting human nature wrong.""

A search of Amazon for ""When Harry Became Sally"" didn’t find Anderson’s book, instead suggesting books with the opposite view such as ""The End of Gender: Debunking the Myths about Sex and Identity in Our Society,"" ""Understanding Gender Dysphoria: Navigating Transgender Issues in a Changing Culture"" and ""Let Harry Become Sally: Responding to the Anti-Transgender Moment.""","['pulled', 'sally', 'justice', 'continues', 'pack', 'documentary', 'clarence', 'harry', 'thomas', 'amazon', 'told', 'book', 'conservative', 'transgender', 'supreme', 'content', 'film', 'censorship']",
37,['Tyler Mccarthy'],"Square, Inc. the financial technology company co-founded by Twitter CEO Jack Dorsey, announced that it reached an agreement to acquire Jay-Z’s Tidal music streaming service.

Under the deal, Square will pay $297 million in cash and stock for Tidal, Jay-Z will be named to Square's board of directors, and he and other artists who currently own shares in Tidal will remain stakeholders.

Tidal will operate as a distinct entity alongside the point-of-sale hardware and software offerings of San Francisco-based Square, the payments company founded by CEO Dorsey, who is also co-founder and chief executive of Twitter.

JAY-Z, TEAMROC PHILANTHROPY HONOR GEORGE FLOYD WITH FULL-PAGE ADS

Stocks in this Article RLTY.U n.a. $n.a. n.a. (n.a.) TWTR TWITTER, INC. $69.16 -1.76 (-2.48%) SQ SQUARE INC COM $222.75 -11.14 (-4.76%)

Tidal has presented itself as the artist-friendly alternative to other music streamers, and Square says it will take that phenomenon further for musicians just as it has for businesses with its financial systems.

GET FOX BUSINESS ON THE GO BY CLICKING HERE

“It comes down to one simple idea: finding new ways for artists to support their work,” said Dorsey in announcing the news. “New ideas are found at intersections, and we believe there’s a compelling one between music and the economy. I knew TIDAL was something special as soon as I experienced it, and it will continue to be the best home for music, musicians, and culture.”

CLICK HERE TO READ MORE ON FOX BUSINESS

""I said from the beginning that TIDAL was about more than just streaming music, and six years later, it has remained a platform that supports artists at every point in their careers,” added Jay-Z, whose real name is Shawn Carter. “Artists deserve better tools to assist them in their creative journey. Jack and I have had many discussions about TIDAL’s endless possibilities that have made me even more inspired about its future. This shared vision makes me even more excited to join the Square board. This partnership will be a game-changer for many. I look forward to all this new chapter has to offer!”

The Associated Press contributed to this report.","['shares', 'majority', 'square', 'streaming', 'purchased', 'musicians', 'jack', 'music', 'jayz', 'sweeping', 'deal', 'artists', 'jayzs', 'tidals', 'twitter', 'tidal', 'dorseys', 'dorsey']",
38,['Ronn Blitzer'],"New York Gov. Andrew Cuomo declared that he has no intention of leaving office, despite calls from dozens of state lawmakers who either want him to step down or face impeachment.

Democrats and Republicans have come out against Cuomo during dual scandals involving nursing home deaths during the coronavirus pandemic and recently published allegations of sexual harassment. Despite the opposition, the governor said he will push forward with his duties.

CUOMO RELAXES SOME NY COVID RESTRICTIONS WITH ONE-SHOT J&J VACCINES SET TO ARRIVE

""I'm not going to resign,"" Cuomo said at a briefing Wednesday.

Nearly 30 Democratic and Republican New York lawmakers have called for Cuomo to resign or be impeached.

Democratic New York State Assemblyman Angelo Santabarbara told Fox News' ""America's Newsroom"" on Wednesday that Cuomo should resign ""for the good of the state.""

Assemblyman Ron Kim, another Democrat, shared the hashtag #ResignCuomo while retweeting a post about Cuomo's response to the harassment allegations. Kim also criticized Cuomo for ""publishing a book in the middle of the pandemic while suppressing life and death data.""

Kim joins fellow Democratic Assembly members, including Jessica González-Rojas, Jo Anne Simon and Dan Quart, as well as Republicans Dave DiPietro and Mike Lawler.

FAMILIES OF NY NURSING HOME CORONAVIRUS VICTIMS SAY CUOMO SEX SCANDAL SHOULDN'T OVERSHADOW SENIORS' DEATHS

Democratic State Sens. Jessica Ramos, Robert Jackson, Gustavo Rivera, Alessandra Biaggi and James Skoufis have also pushed for Cuomo's resignation alongside Republican colleagues Mike Martucci, Jim Tedisco and Rob Ortt.

Rep. Kathleen Rice, D-N.Y., also called for Cuomo to step down following a report of a third woman accusing him of inappropriate behavior.

""The time has come. The Governor must resign,"" Rice said.

Similarly, New York City Mayor Bill de Blasio said Tuesday that if the allegations against the governor are true, ""he can not govern.""

CLICK HERE TO GET THE FOX NEWS APP

Cuomo shrugged off the demands, pointing to New York's many pressing needs that he must address, including the state's budget, saying that will be able to work on the budget while cooperating with the state attorney general's investigations of the scandals.

Cuomo noted that he was able to work on a budget last year, even as the pandemic was at a high point.

""We did both, and we'll do both here,"" he said.","['removal', 'allegations', 'state', 'supporting', 'pandemic', 'resign', 'nearly', 'dem', 'work', 'step', 'lawmakers', 'york', 'governor', 'ny', 'cuomo', 'gop', 'despite', 'budget', 'resigning']",
39,"['Stephanie Pagones', 'Stephanie Pagones Is A Digital Reporter For Fox Business', 'Fox News. Follow Her On Twitter At']","Chicago Mayor Lori Lightfoot and the city’s police superintendent have announced proposed changes to the department’s search warrant policy and procedures, more than a year after officers reportedly barged into the wrong home and forced the woman living there to stand naked in handcuffs for several minutes.

Lightfoot and Chicago Police Superintendent David Brown on Wednesday outlined changes designed to prevent a repeat of the scene in February 2019 at the home of Anjanette Young, starting with a ban on all ""no-knock"" warrants except ""in specific cases where lives or safety are in danger,"" they said.

VICTIM OF BOTCHED CHICAGO POLICE RAID SUES CITY, OFFICERS

Also, search warrants that now require the approval of a lieutenant will have to be approved by someone ranked deputy chief or higher, and a female officer must be on the scene whenever search warrants are served, officials said.

An unnamed informant gave police Young’s address, saying a man was illegally possessing a gun there. In a video of the raid released in December, which was first reported by local CBS 2 Chicago, a naked Young repeatedly tells officers they have the wrong home and that there are no guns in the apartment. She had returned home after work and was undressing for bed when police barged into her home.

Under the proposed policy, officers will be required before a search warrant is executed to, according to the news release, ""conduct a planning session ... to identify any potentially vulnerable people"" who may be inside. Also, the policy will require an independent investigation to make sure the information used to obtain the warrant is accurate.

VICTIM OF BOTCHED CHICAGO POLICE RAID CANCELS MEETING WITH LIGHTFOOT AFTER PARTIES CAN'T AGREE TO TERMS

Young’s attorney, Keenan J. Saulter, said in a statement provided to Fox News that the city’s proposal ""falls woefully short.""

""CPD’s raid of Ms. Young’s home is not an anomaly,"" Saulter continued. ""[I]t is just one egregious example of a documented pattern of illegal, violent and dehumanizing raids that have traumatized thousands of Black and Brown families, for which CPD has failed to hold a single officer to account.""

Saulter said ""nearly 3,000 of CPD’s approximately 6,800 home raids"" from 2016 to 2019 did not yield a single arrest.

EMAILS SHOW CHICAGO MAYOR KNEW OF 'BAD' BOTCHED RAID IN NOVEMBER 2019

""What’s more, CPD fails to even track or document when a wrong raid has taken place, thereby allowing officers to continue this practice and protecting these grave violations from being brought to light,"" Saulter said.

Saulter also said Lightfoot's proposal does not include provisions in an ordinance introduced last month by aldermen, including one that would prohibit officers from pointing guns at children.

Just last month, Young sued Chicago and a dozen CPD officers for allegedly engaging in a conspiracy to cover up civil rights violations. All 12 officers have been placed on desk duty pending the outcome of a Civilian Office of Police Accountability investigation and the city's top attorney resigned shortly after the video became public.

At a press briefing on Wednesday, Brown and Lightfoot said the new policy will be posted as a draft on the police department's website for 15 days so the public can comment on it. Lightfoot said she hopes the final policy will be implemented by the end of the month.

Lightfoot has come under intense criticism for the way she and the city responded to the botched raid at Young's home. During the several minutes she was allegedly not allowed to dress, the social worker tearfully told officers who continued to search the home that they were at the wrong address.

Chicago's law department initially tried in court to keep the video from being made public. Then, when WBBM-TV aired the video from Young’s home late last year, Lightfoot said she was only then learning about the video. She acknowledged later that she received a detailed email about the video a year earlier.

On Wednesday, Lightfoot reiterated what she said at that time, saying: ""The fact of the matter is that trust was, no question, shaken.""

CLICK HERE TO GET THE FOX NEWS APP

The police department has long struggled to change its reputation for brutality and misconduct. On Wednesday, Brown suggested that the problems won't be solved simply by changing rules.

""If Ms. Young was the biggest drug kingpin we still should have treated her with dignity and respect,"" he said.

The Associated Press contributed to this report.","['young', 'propose', 'policy', 'mayor', 'wrong', 'youngs', 'officers', 'lori', 'search', 'lightfoot', 'warrant', 'raid', 'process', 'changes', 'chicago', 'video']",
40,['Brie Stimson'],"The mother of a seventh-grader in Southern California said this week she was sent a strange email from a member of the United Teachers Los Angeles union (UTLA), asking her how she identifies herself racially.

""I’m working on a research project on who speaks on [Los Angeles Unified School District] issues in the LA Times and coding for race and class,"" the email FOX 11 in Los Angeles reportedly obtained said.

The emailer noted that Miryam Qudrat had spoken to the Los Angeles Times twice in the last eight months about schools reopening and that she had a ""common Iranian"" name.

Qudrat told FOX 11 she is of Afghan heritage.

LA TEACHERS' UNION REFUSES TO BUDGE ON SCHOOL REOPENINGS: 'STRUCTURAL RACISM'

""I’m a mom and an educator and I want our kids to come back to school,"" she said, claiming UTLA’s ""conclusion is if you want schools to reopen right now, then that means you are racist against African Americans and Latinos.""

UTLA President Cecily Myart-Cruz said Monday that the state's plan to return to in-person learning is ""propagating structural racism.""

She claimed that minority communities are being ""unfairly targeted by people who are not experiencing this disease in the same ways as students and families are in our communities."" The UTLA believes schools should only reopen once all teachers have been vaccinated or have access to vaccines.

Qudrat said she stood with teachers when they went on strike a couple of years ago. ""And to see them now basically turning this way, it’s frankly scary the way they’re taking education, pinning White and Middle Eastern against Black and Brown.""

CALIFORNIA ANNOUNCES SCHOOL REOPENING DEAL, OFFERS $6.6B TO DISTRICTS THAT REOPEN BY THIS DATE

UTLA in a statement told FOX 11 the research had not been authorized by the union but admitted it could be ""taken out of context.""

The union told FOX 11 it reached out to Qudrat to apologize for the ""misunderstanding.""

""The email in question is from a UTLA researcher who was attempting to ascertain the race of individuals quoted in order to assess whether or not that is a factor we could evaluate,"" the statement said. ""This outreach by the researcher was not authorized and nothing from that outreach is contained in the report. We understand this type of email could be taken out of context.""

CLICK HERE TO GET THE FOX NEWS APP

Qudrat said anyone who read the email would conclude ""it is very clear pointed racism, they are racial profiling. If it was sent out to somebody who was African American or Latino, they would have a lawsuit on their hands.""

UTLA did not immediately respond to Fox News' after-hours request for comment.

Fox News' Audrey Conklin contributed to this report.","['fox', 'email', 'los', 'teachers', 'closures', 'angeles', '11', 'racial', 'union', 'accuses', 'profiling', 'speaking', 'told', 'la', 'school', 'mother', 'utla']",
41,['Marisa Schultz'],"The House of Representatives canceled votes Thursday in Washington amid new security threats at the Capitol.

House leadership announced the sudden change in plans Wednesday. The House was to vote Thursday on the George Floyd Justice in Policing Act, but instead the House will vote on that police reform measure late Wednesday and cancel votes for the remainder of the week.

A House security memo released later in the day told members to use underground tunnels to traverse the Capitol and to have their staff work remotely on March 4.

HOUSE DEMOCRATS' H.R. 1 WOULD CREATE NEW PUBLIC FINANCING OF CONGRESSIONAL CAMPAIGNS

The change was due, in part, to a potential security threat at the Capitol Thursday Fox News has learned from multiple sources. March 4 is a date that far-right conspiracy theorists believe that former President Trump could return to power.

A senior House Democratic leadership source told Fox News that the decision was made to cancel votes for the rest of the week ""partially"" due to the risks of the threat presented to lawmakers by the United States Capitol Police.

WARREN, PRESSLEY AMONG DEMS PUSHING TO STRIP POLICE OF 'QUALIFIED IMMUNITY'

Police announced Wednesday increased security at the Capitol amid new potential threats to lawmakers and the Capitol complex.

""We have obtained intelligence that shows a possible plot to breach the Capitol by an identified militia group on Thursday, March 4,"" the U.S. Capitol Police said in a statement. ""We have already made significant security upgrades to include establishing a physical structure and increasing manpower to ensure the protection of Congress, the public and our police officers.""

Lawmakers are still reeling from Jan. 6 riot when pro-Trump supporters stormed the Capitol, destroyed property, threatened lawmakers and forced Congress to evacuate.

There was some concern in the House that ""canceling"" the rest of the week would send the wrong message that the ""terrorists win,"" sources told Fox News. However, given the mental scar tissue among members and staff of the Jan. 6 attack, leadership decided to take the opportunity to stay late and wrap up late Wednesday.

CLICK HERE TO GET THE FOX NEWS APP

As of now, the Senate is still scheduled to be in session Thursday as they prepare to pass President Biden's $1.9 trillion coronavirus relief legislation. However, Wisconsin Sen. Ron Johnson has signaled plans to delay $1.9T COVID relief bill by having all 600 pages read.

Fox News' Michael Ruiz contributed to this report.","['votes', 'fox', 'late', 'week', 'security', 'cancels', 'amid', 'leadership', 'house', 'threats', 'told', 'capitol', 'lawmakers']",
